date,country,energy
2020-02,DE,69.93
2020-03,DE,70.79
2020-04,DE,70.99
2020-05,DE,72.71
2020-06,DE,71.99
2020-07,DE,70.4
2020-08,DE,70.55
2020-09,DE,70.07
2020-10,DE,70.19
2020-11,DE,70.78
2020-12,DE,70.82
2021-01,DE,72.07
2021-02,DE,72.77
2021-03,DE,72.81
2021-04,DE,73.29
2021-05,DE,72.99
2021-06,DE,72.82
2021-07,DE,73.04
2021-08,DE,72.64
2021-09,DE,73.52
2021-10,DE,72.81
2021-11,DE,72.82
2021-12,DE,72.4
2022-01,DE,72.9
2022-02,DE,73.76
2022-03,DE,73.98
2022-04,DE,78.07
2022-05,DE,81.27
2022-06,DE,81.81
2022-07,DE,82.75
2022-08,DE,87.29
2022-09,DE,87.78
2022-10,DE,89.78
2022-11,DE,90.39
2022-12,DE,90.58
2023-01,DE,91.0
2023-02,DE,91.0
2023-03,DE,91.78
2023-04,DE,93.45
2023-05,DE,96.43
2023-06,DE,97.68
2023-07,DE,98.43
2023-08,DE,97.64
2023-09,DE,99.51
2023-10,DE,100.36
2023-11,DE,99.84
2023-12,DE,100.36
2018-01,ES,70.13
2018-02,ES,70.45
2018-03,ES,69.46
2018-04,ES,70.39
2018-05,ES,71.02
2018-06,ES,69.9
2018-07,ES,70.01
2018-08,ES,70.42
2018-09,ES,70.48
2018-10,ES,70.49
2018-11,ES,70.64
2018-12,ES,70.45
2019-01,ES,70.81
2019-02,ES,69.77
2019-03,ES,69.9
2019-04,ES,70.86
2019-05,ES,71.28
2019-06,ES,70.68
2019-07,ES,70.51
2019-08,ES,70.68
2019-09,ES,71.23
2019-10,ES,70.41
2019-11,ES,71.03
2019-12,ES,70.32
2020-01,ES,71.51
2020-02,ES,70.7
2020-03,ES,70.9
2020-04,ES,71.77
2020-05,ES,72.04
2020-06,ES,71.22
2020-07,ES,71.42
2020-08,ES,71.53
2020-09,ES,71.65
2020-10,ES,71.51
2020-11,ES,71.38
2020-12,ES,71.45
2021-01,ES,71.66
2021-02,ES,71.32
2021-03,ES,70.85
2021-04,ES,71.35
2021-05,ES,71.65
2021-06,ES,71.47
2021-07,ES,71.88
2021-08,ES,71.71
2021-09,ES,71.88
2021-10,ES,71.55
2021-11,ES,71.86
2021-12,ES,73.35
2022-01,ES,77.36
2022-02,ES,78.01
2022-03,ES,78.26
2022-04,ES,78.65
2022-05,ES,78.94
2022-06,ES,78.68
2022-07,ES,79.13
2022-08,ES,79.41
2022-09,ES,81.34
2022-10,ES,83.01
2022-11,ES,82.87
2022-12,ES,89.27
2023-01,ES,92.54
2023-02,ES,94.53
2023-03,ES,95.6
2023-04,ES,96.75
2023-05,ES,95.88
2023-06,ES,95.91
2023-07,ES,96.51
2023-08,ES,96.53
2023-09,ES,96.4
2023-10,ES,96.83
2023-11,ES,97.05
2023-12,ES,96.92
2018-01,FR,76.78
2018-02,FR,76.88
2018-03,FR,76.96
2018-04,FR,77.21
2018-05,FR,77.72
2018-06,FR,78.33
2018-07,FR,78.49
2018-08,FR,78.48
2018-09,FR,78.66
2018-10,FR,79.17
2018-11,FR,78.98
2018-12,FR,79.41
2019-01,FR,79.37
2019-02,FR,79.29
2019-03,FR,79.41
2019-04,FR,79.32
2019-05,FR,79.05
2019-06,FR,78.57
2019-07,FR,78.7
2019-08,FR,78.88
2019-09,FR,78.43
2019-10,FR,78.64
2019-11,FR,78.62
2019-12,FR,78.14
2020-01,FR,77.86
2020-02,FR,78.7
2020-03,FR,79.47
2020-04,FR,79.27
2020-05,FR,79.74
2020-06,FR,78.85
2020-07,FR,79.17
2020-08,FR,79.3
2020-09,FR,78.77
2020-10,FR,78.63
2020-11,FR,79.22
2020-12,FR,79.71
2021-01,FR,78.76
2021-02,FR,79.16
2021-03,FR,78.91
2021-04,FR,78.78
2021-05,FR,79.05
2021-06,FR,79.06
2021-07,FR,79.04
2021-08,FR,79.09
2021-09,FR,78.55
2021-10,FR,78.8
2021-11,FR,79.3
2021-12,FR,79.72
2022-01,FR,79.88
2022-02,FR,80.3
2022-03,FR,80.87
2022-04,FR,81.38
2022-05,FR,83.76
2022-06,FR,84.49
2022-07,FR,85.81
2022-08,FR,86.96
2022-09,FR,88.2
2022-10,FR,89.98
2022-11,FR,91.99
2022-12,FR,92.66
2023-01,FR,93.8
2023-02,FR,95.85
2023-03,FR,98.06
2023-04,FR,100.05
2023-05,FR,100.75
2023-06,FR,100.41
2023-07,FR,101.53
2023-08,FR,101.82
2023-09,FR,101.85
2023-10,FR,101.92
2023-11,FR,102.21
2023-12,FR,102.36
2018-01,IT,68.1
2018-02,IT,67.4
2018-03,IT,67.0
2018-04,IT,67.9
2018-05,IT,67.3
2018-06,IT,68.0
2018-07,IT,68.4
2018-08,IT,68.2
2018-09,IT,66.5
2018-10,IT,66.7
2018-11,IT,66.7
2018-12,IT,66.2
2019-01,IT,67.3
2019-02,IT,68.1
2019-03,IT,66.9
2019-04,IT,68.6
2019-05,IT,68.4
2019-06,IT,69.2
2019-07,IT,68.8
2019-08,IT,68.7
2019-09,IT,67.5
2019-10,IT,67.3
2019-11,IT,67.5
2019-12,IT,67.2
2020-01,IT,68.1
2020-02,IT,67.8
2020-03,IT,68.5
2020-04,IT,69.1
2020-05,IT,69.0
2020-06,IT,69.0
2020-07,IT,68.4
2020-08,IT,68.4
2020-09,IT,67.8
2020-10,IT,67.9
2020-11,IT,67.7
2020-12,IT,67.7
2021-01,IT,68.4
2021-02,IT,68.0
2021-03,IT,67.7
2021-04,IT,68.4
2021-05,IT,68.7
2021-06,IT,69.1
2021-07,IT,69.1
2021-08,IT,69.1
2021-09,IT,68.7
2021-10,IT,68.8
2021-11,IT,69.1
2021-12,IT,69.6
2022-01,IT,70.6
2022-02,IT,71.0
2022-03,IT,72.0
2022-04,IT,73.9
2022-05,IT,76.5
2022-06,IT,79.3
2022-07,IT,82.6
2022-08,IT,84.8
2022-09,IT,86.9
2022-10,IT,89.3
2022-11,IT,92.4
2022-12,IT,94.4
2023-01,IT,96.3
2023-02,IT,97.9
2023-03,IT,99.2
2023-04,IT,99.8
2023-05,IT,101.2
2023-06,IT,101.6
2023-07,IT,102.0
2023-08,IT,102.4
2023-09,IT,100.5
2023-10,IT,99.6
2023-11,IT,98.6
2023-12,IT,97.8
2018-01,DE,77.07
2018-02,DE,77.49
2018-03,DE,78.06
2018-04,DE,78.24
2018-05,DE,79.04
2018-06,DE,79.11
2018-07,DE,79.71
2018-08,DE,79.74
2018-09,DE,79.81
2018-10,DE,79.91
2018-11,DE,78.98
2018-12,DE,79.11
2019-01,DE,78.4
2019-02,DE,78.8
2019-03,DE,79.14
2019-04,DE,79.91
2019-05,DE,80.1
2019-06,DE,80.35
2019-07,DE,80.68
2019-08,DE,80.56
2019-09,DE,80.54
2019-10,DE,80.58
2019-11,DE,79.94
2019-12,DE,80.37
2020-01,DE,79.7
2020-02,DE,80.14
2020-03,DE,80.18
2020-04,DE,80.55
2020-05,DE,80.48
2020-06,DE,81.02
2020-07,DE,80.64
2020-08,DE,80.48
2020-09,DE,80.24
2020-10,DE,80.22
2020-11,DE,79.39
2020-12,DE,79.85
2021-01,DE,80.96
2021-02,DE,81.42
2021-03,DE,81.76
2021-04,DE,82.18
2021-05,DE,82.44
2021-06,DE,82.68
2021-07,DE,83.18
2021-08,DE,83.25
2021-09,DE,83.44
2021-10,DE,83.95
2021-11,DE,84.12
2021-12,DE,84.38
2022-01,DE,85.11
2022-02,DE,85.85
2022-03,DE,88.0
2022-04,DE,88.65
2022-05,DE,89.57
2022-06,DE,89.55
2022-07,DE,90.18
2022-08,DE,90.6
2022-09,DE,92.6
2022-10,DE,93.65
2022-11,DE,93.64
2022-12,DE,92.48
2023-01,DE,92.98
2023-02,DE,93.87
2023-03,DE,94.81
2023-04,DE,95.34
2023-05,DE,95.21
2023-06,DE,95.59
2023-07,DE,96.05
2023-08,DE,96.4
2023-09,DE,96.54
2023-10,DE,96.4
2023-11,DE,95.75
2023-12,DE,95.94
2018-01,ES,79.93
2018-02,ES,80.04
2018-03,ES,81.0
2018-04,ES,81.61
2018-05,ES,82.37
2018-06,ES,82.56
2018-07,ES,81.58
2018-08,ES,81.65
2018-09,ES,82.17
2018-10,ES,82.73
2018-11,ES,82.53
2018-12,ES,82.12
2019-01,ES,80.74
2019-02,ES,80.91
2019-03,ES,82.04
2019-04,ES,82.96
2019-05,ES,83.15
2019-06,ES,83.05
2019-07,ES,82.11
2019-08,ES,82.02
2019-09,ES,82.34
2019-10,ES,82.88
2019-11,ES,82.91
2019-12,ES,82.81
2020-01,ES,81.66
2020-02,ES,81.61
2020-03,ES,82.1
2020-04,ES,82.39
2020-05,ES,82.44
2020-06,ES,82.8
2020-07,ES,81.51
2020-08,ES,81.51
2020-09,ES,81.87
2020-10,ES,82.13
2020-11,ES,82.21
2020-12,ES,82.34
2021-01,ES,82.02
2021-02,ES,81.54
2021-03,ES,83.08
2021-04,ES,84.0
2021-05,ES,84.45
2021-06,ES,84.85
2021-07,ES,83.84
2021-08,ES,84.21
2021-09,ES,85.17
2021-10,ES,86.54
2021-11,ES,86.75
2021-12,ES,87.75
2022-01,ES,87.06
2022-02,ES,87.76
2022-03,ES,91.2
2022-04,ES,90.97
2022-05,ES,91.61
2022-06,ES,93.35
2022-07,ES,92.81
2022-08,ES,93.05
2022-09,ES,92.82
2022-10,ES,92.86
2022-11,ES,92.55
2022-12,ES,92.56
2023-01,ES,92.16
2023-02,ES,93.03
2023-03,ES,94.01
2023-04,ES,94.44
2023-05,ES,94.31
2023-06,ES,94.85
2023-07,ES,94.78
2023-08,ES,95.29
2023-09,ES,95.84
2023-10,ES,96.09
2023-11,ES,95.58
2023-12,ES,95.59
2018-01,FR,82.02
2018-02,FR,82.02
2018-03,FR,82.96
2018-04,FR,83.12
2018-05,FR,83.51
2018-06,FR,83.53
2018-07,FR,83.42
2018-08,FR,83.86
2018-09,FR,83.67
2018-10,FR,83.77
2018-11,FR,83.58
2018-12,FR,83.66
2019-01,FR,83.2
2019-02,FR,83.29
2019-03,FR,84.02
2019-04,FR,84.32
2019-05,FR,84.43
2019-06,FR,84.67
2019-07,FR,84.48
2019-08,FR,84.93
2019-09,FR,84.61
2019-10,FR,84.54
2019-11,FR,84.6
2019-12,FR,85.01
2020-01,FR,84.58
2020-02,FR,84.6
2020-03,FR,84.66
2020-04,FR,84.64
2020-05,FR,84.78
2020-06,FR,84.85
2020-07,FR,85.19
2020-08,FR,85.1
2020-09,FR,84.62
2020-10,FR,84.6
2020-11,FR,84.79
2020-12,FR,84.99
2021-01,FR,85.22
2021-02,FR,85.24
2021-03,FR,85.83
2021-04,FR,86.01
2021-05,FR,86.3
2021-06,FR,86.45
2021-07,FR,86.51
2021-08,FR,87.1
2021-09,FR,86.93
2021-10,FR,87.31
2021-11,FR,87.67
2021-12,FR,87.87
2022-01,FR,88.01
2022-02,FR,88.8
2022-03,FR,90.22
2022-04,FR,90.64
2022-05,FR,91.32
2022-06,FR,92.1
2022-07,FR,92.38
2022-08,FR,92.81
2022-09,FR,92.34
2022-10,FR,93.49
2022-11,FR,93.88
2022-12,FR,93.79
2023-01,FR,94.2
2023-02,FR,95.27
2023-03,FR,96.25
2023-04,FR,96.88
2023-05,FR,96.81
2023-06,FR,97.01
2023-07,FR,97.06
2023-08,FR,98.13
2023-09,FR,97.57
2023-10,FR,97.74
2023-11,FR,97.5
2023-12,FR,97.64
2018-01,IT,80.9
2018-02,IT,80.6
2018-03,IT,82.4
2018-04,IT,82.8
2018-05,IT,83.0
2018-06,IT,83.2
2018-07,IT,82.1
2018-08,IT,81.9
2018-09,IT,83.3
2018-10,IT,83.4
2018-11,IT,83.2
2018-12,IT,83.1
2019-01,IT,81.7
2019-02,IT,81.5
2019-03,IT,83.3
2019-04,IT,83.7
2019-05,IT,83.8
2019-06,IT,83.8
2019-07,IT,82.3
2019-08,IT,82.3
2019-09,IT,83.5
2019-10,IT,83.6
2019-11,IT,83.4
2019-12,IT,83.5
2020-01,IT,82.0
2020-02,IT,81.6
2020-03,IT,83.4
2020-04,IT,83.8
2020-05,IT,83.5
2020-06,IT,83.5
2020-07,IT,82.9
2020-08,IT,81.9
2020-09,IT,82.6
2020-10,IT,83.1
2020-11,IT,83.1
2020-12,IT,83.3
2021-01,IT,82.6
2021-02,IT,82.4
2021-03,IT,83.8
2021-04,IT,84.5
2021-05,IT,84.5
2021-06,IT,84.6
2021-07,IT,83.8
2021-08,IT,83.9
2021-09,IT,85.0
2021-10,IT,85.8
2021-11,IT,86.4
2021-12,IT,86.8
2022-01,IT,86.7
2022-02,IT,87.5
2022-03,IT,89.6
2022-04,IT,89.9
2022-05,IT,90.7
2022-06,IT,91.8
2022-07,IT,90.8
2022-08,IT,91.5
2022-09,IT,93.1
2022-10,IT,96.6
2022-11,IT,97.2
2022-12,IT,97.4
2023-01,IT,96.0
2023-02,IT,96.1
2023-03,IT,96.8
2023-04,IT,97.6
2023-05,IT,98.0
2023-06,IT,98.0
2023-07,IT,96.5
2023-08,IT,96.6
2023-09,IT,98.3
2023-10,IT,98.3
2023-11,IT,97.8
2023-12,IT,98.0
2018-01,DE,2.9
2018-02,DE,1.0
2018-03,DE,2.9
2018-04,DE,3.3
2018-05,DE,3.4
2018-06,DE,3.3
2018-07,DE,2.6
2018-08,DE,2.4
2018-09,DE,2.9
2018-10,DE,2.0
2018-11,DE,1.7
2018-12,DE,1.1
2019-01,DE,0.6
2019-02,DE,1.3
2019-03,DE,0.5
2019-04,DE,0.5
2019-05,DE,0.8
2019-06,DE,1.1
2019-07,DE,1.9
2019-08,DE,2.4
2019-09,DE,1.3
2019-10,DE,1.1
2019-11,DE,1.7
2019-12,DE,2.0
2020-01,DE,2.6
2020-02,DE,3.3
2020-03,DE,3.6
2020-04,DE,4.7
2020-05,DE,4.3
2020-06,DE,4.2
2020-07,DE,1.0
2020-08,DE,0.6
2020-09,DE,0.6
2020-10,DE,1.4
2020-11,DE,1.2
2020-12,DE,0.4
2021-01,DE,1.9
2021-02,DE,1.4
2021-03,DE,1.6
2021-04,DE,1.8
2021-05,DE,1.4
2021-06,DE,1.2
2021-07,DE,4.3
2021-08,DE,4.5
2021-09,DE,4.8
2021-10,DE,4.3
2021-11,DE,4.5
2021-12,DE,5.9
2022-01,DE,4.7
2022-02,DE,4.9
2022-03,DE,5.9
2022-04,DE,7.9
2022-05,DE,10.5
2022-06,DE,11.9
2022-07,DE,13.8
2022-08,DE,15.5
2022-09,DE,17.4
2022-10,DE,18.9
2022-11,DE,19.8
2022-12,DE,19.5
2023-01,DE,19.5
2023-02,DE,21.2
2023-03,DE,21.8
2023-04,DE,17.5
2023-05,DE,15.0
2023-06,DE,13.9
2023-07,DE,11.4
2023-08,DE,9.4
2023-09,DE,8.1
2023-10,DE,6.8
2023-11,DE,6.1
2023-12,DE,5.4
2018-01,ES,1.3
2018-02,ES,0.9
2018-03,ES,1.4
2018-04,ES,1.6
2018-05,ES,2.0
2018-06,ES,2.5
2018-07,ES,1.8
2018-08,ES,2.0
2018-09,ES,1.7
2018-10,ES,1.8
2018-11,ES,1.4
2018-12,ES,1.3
2019-01,ES,1.0
2019-02,ES,1.4
2019-03,ES,0.9
2019-04,ES,0.8
2019-05,ES,0.5
2019-06,ES,0.5
2019-07,ES,0.9
2019-08,ES,1.0
2019-09,ES,0.9
2019-10,ES,1.2
2019-11,ES,1.7
2019-12,ES,1.7
2020-01,ES,2.0
2020-02,ES,2.0
2020-03,ES,2.5
2020-04,ES,4.0
2020-05,ES,3.5
2020-06,ES,2.8
2020-07,ES,2.2
2020-08,ES,2.2
2020-09,ES,2.4
2020-10,ES,2.2
2020-11,ES,1.3
2020-12,ES,1.1
2021-01,ES,1.7
2021-02,ES,1.6
2021-03,ES,1.5
2021-04,ES,0.3
2021-05,ES,0.8
2021-06,ES,1.1
2021-07,ES,1.7
2021-08,ES,1.9
2021-09,ES,1.8
2021-10,ES,1.7
2021-11,ES,3.3
2021-12,ES,5.0
2022-01,ES,4.8
2022-02,ES,5.6
2022-03,ES,6.8
2022-04,ES,10.1
2022-05,ES,11.0
2022-06,ES,12.9
2022-07,ES,13.5
2022-08,ES,13.7
2022-09,ES,14.4
2022-10,ES,15.4
2022-11,ES,15.3
2022-12,ES,15.7
2023-01,ES,15.3
2023-02,ES,16.6
2023-03,ES,16.5
2023-04,ES,12.9
2023-05,ES,12.0
2023-06,ES,10.3
2023-07,ES,10.8
2023-08,ES,10.5
2023-09,ES,10.5
2023-10,ES,9.4
2023-11,ES,9.0
2023-12,ES,7.3
2018-01,FR,1.3
2018-02,FR,0.8
2018-03,FR,1.6
2018-04,FR,1.7
2018-05,FR,1.9
2018-06,FR,2.0
2018-07,FR,2.1
2018-08,FR,2.3
2018-09,FR,3.0
2018-10,FR,2.3
2018-11,FR,2.0
2018-12,FR,2.6
2019-01,FR,2.9
2019-02,FR,3.1
2019-03,FR,2.4
2019-04,FR,2.4
2019-05,FR,2.2
2019-06,FR,2.5
2019-07,FR,3.0
2019-08,FR,3.2
2019-09,FR,2.0
2019-10,FR,1.7
2019-11,FR,2.1
2019-12,FR,2.1
2020-01,FR,1.9
2020-02,FR,1.8
2020-03,FR,2.0
2020-04,FR,4.1
2020-05,FR,3.9
2020-06,FR,2.8
2020-07,FR,1.1
2020-08,FR,0.8
2020-09,FR,0.9
2020-10,FR,1.6
2020-11,FR,2.2
2020-12,FR,1.1
2021-01,FR,1.0
2021-02,FR,0.9
2021-03,FR,1.0
2021-04,FR,-0.5
2021-05,FR,-0.5
2021-06,FR,-0.3
2021-07,FR,0.9
2021-08,FR,1.4
2021-09,FR,1.1
2021-10,FR,0.7
2021-11,FR,0.4
2021-12,FR,1.4
2022-01,FR,1.7
2022-02,FR,2.3
2022-03,FR,3.2
2022-04,FR,4.2
2022-05,FR,4.6
2022-06,FR,6.3
2022-07,FR,7.2
2022-08,FR,8.4
2022-09,FR,10.6
2022-10,FR,12.9
2022-11,FR,13.0
2022-12,FR,12.9
2023-01,FR,14.1
2023-02,FR,15.8
2023-03,FR,16.9
2023-04,FR,15.7
2023-05,FR,14.9
2023-06,FR,14.3
2023-07,FR,13.2
2023-08,FR,11.6
2023-09,FR,9.9
2023-10,FR,8.0
2023-11,FR,7.9
2023-12,FR,7.4
2018-01,IT,1.3
2018-02,IT,-0.9
2018-03,IT,0.5
2018-04,IT,1.5
2018-05,IT,1.8
2018-06,IT,2.3
2018-07,IT,2.3
2018-08,IT,2.0
2018-09,IT,1.5
2018-10,IT,0.7
2018-11,IT,0.8
2018-12,IT,0.5
2019-01,IT,0.5
2019-02,IT,1.7
2019-03,IT,0.9
2019-04,IT,0.3
2019-05,IT,0.4
2019-06,IT,0.3
2019-07,IT,0.9
2019-08,IT,0.9
2019-09,IT,0.7
2019-10,IT,0.8
2019-11,IT,0.8
2019-12,IT,0.8
2020-01,IT,0.8
2020-02,IT,0.5
2020-03,IT,1.4
2020-04,IT,3.0
2020-05,IT,2.7
2020-06,IT,2.6
2020-07,IT,1.3
2020-08,IT,1.0
2020-09,IT,1.2
2020-10,IT,1.4
2020-11,IT,1.4
2020-12,IT,0.9
2021-01,IT,0.5
2021-02,IT,0.3
2021-03,IT,-0.1
2021-04,IT,-0.5
2021-05,IT,-0.9
2021-06,IT,-0.6
2021-07,IT,0.1
2021-08,IT,0.9
2021-09,IT,1.2
2021-10,IT,1.2
2021-11,IT,1.4
2021-12,IT,2.8
2022-01,IT,3.7
2022-02,IT,5.0
2022-03,IT,5.9
2022-04,IT,6.5
2022-05,IT,7.6
2022-06,IT,9.2
2022-07,IT,10.1
2022-08,IT,10.6
2022-09,IT,11.8
2022-10,IT,13.6
2022-11,IT,13.7
2022-12,IT,13.3
2023-01,IT,12.7
2023-02,IT,13.4
2023-03,IT,13.3
2023-04,IT,12.3
2023-05,IT,11.9
2023-06,IT,11.1
2023-07,IT,10.9
2023-08,IT,10.1
2023-09,IT,8.9
2023-10,IT,6.7
2023-11,IT,6.1
2023-12,IT,6.1
2018-01,DE,3.0
2018-02,DE,0.9
2018-03,DE,3.0
2018-04,DE,3.4
2018-05,DE,3.6
2018-06,DE,3.4
2018-07,DE,2.6
2018-08,DE,2.5
2018-09,DE,2.9
2018-10,DE,2.0
2018-11,DE,1.6
2018-12,DE,1.2
2019-01,DE,0.7
2019-02,DE,1.4
2019-03,DE,0.6
2019-04,DE,0.7
2019-05,DE,0.9
2019-06,DE,1.4
2019-07,DE,2.2
2019-08,DE,2.7
2019-09,DE,1.5
2019-10,DE,1.3
2019-11,DE,2.0
2019-12,DE,2.1
2020-01,DE,2.6
2020-02,DE,3.5
2020-03,DE,3.8
2020-04,DE,5.0
2020-05,DE,4.6
2020-06,DE,4.4
2020-07,DE,1.2
2020-08,DE,0.7
2020-09,DE,0.7
2020-10,DE,1.5
2020-11,DE,1.4
2020-12,DE,0.5
2021-01,DE,2.1
2021-02,DE,1.5
2021-03,DE,1.6
2021-04,DE,1.7
2021-05,DE,1.3
2021-06,DE,1.1
2021-07,DE,4.3
2021-08,DE,4.6
2021-09,DE,4.8
2021-10,DE,4.4
2021-11,DE,4.5
2021-12,DE,6.0
2022-01,DE,4.9
2022-02,DE,5.2
2022-03,DE,6.2
2022-04,DE,8.5
2022-05,DE,11.0
2022-06,DE,12.5
2022-07,DE,14.6
2022-08,DE,16.4
2022-09,DE,18.3
2022-10,DE,19.9
2022-11,DE,20.9
2022-12,DE,20.5
2023-01,DE,20.5
2023-02,DE,22.3
2023-03,DE,22.9
2023-04,DE,17.9
2023-05,DE,15.5
2023-06,DE,14.2
2023-07,DE,11.4
2023-08,DE,9.4
2023-09,DE,7.9
2023-10,DE,6.6
2023-11,DE,5.8
2023-12,DE,5.1
2018-01,ES,1.1
2018-02,ES,0.8
2018-03,ES,1.2
2018-04,ES,1.5
2018-05,ES,1.9
2018-06,ES,2.5
2018-07,ES,1.8
2018-08,ES,2.0
2018-09,ES,1.7
2018-10,ES,1.7
2018-11,ES,1.4
2018-12,ES,1.3
2019-01,ES,0.9
2019-02,ES,1.4
2019-03,ES,0.9
2019-04,ES,0.7
2019-05,ES,0.5
2019-06,ES,0.4
2019-07,ES,0.9
2019-08,ES,1.0
2019-09,ES,0.8
2019-10,ES,1.2
2019-11,ES,1.7
2019-12,ES,1.7
2020-01,ES,2.1
2020-02,ES,2.0
2020-03,ES,2.5
2020-04,ES,4.1
2020-05,ES,3.6
2020-06,ES,2.9
2020-07,ES,2.2
2020-08,ES,2.2
2020-09,ES,2.4
2020-10,ES,2.3
2020-11,ES,1.3
2020-12,ES,1.1
2021-01,ES,1.5
2021-02,ES,1.3
2021-03,ES,1.2
2021-04,ES,0.1
2021-05,ES,0.5
2021-06,ES,0.8
2021-07,ES,1.5
2021-08,ES,1.7
2021-09,ES,1.5
2021-10,ES,1.4
2021-11,ES,3.0
2021-12,ES,4.8
2022-01,ES,4.8
2022-02,ES,5.6
2022-03,ES,6.9
2022-04,ES,10.3
2022-05,ES,11.2
2022-06,ES,13.3
2022-07,ES,13.8
2022-08,ES,14.1
2022-09,ES,14.7
2022-10,ES,15.8
2022-11,ES,15.7
2022-12,ES,15.9
2023-01,ES,15.5
2023-02,ES,16.7
2023-03,ES,16.6
2023-04,ES,12.8
2023-05,ES,11.9
2023-06,ES,10.2
2023-07,ES,10.8
2023-08,ES,10.4
2023-09,ES,10.5
2023-10,ES,9.4
2023-11,ES,9.0
2023-12,ES,7.3
2018-01,FR,1.3
2018-02,FR,0.9
2018-03,FR,1.7
2018-04,FR,1.8
2018-05,FR,2.0
2018-06,FR,2.2
2018-07,FR,2.2
2018-08,FR,2.4
2018-09,FR,3.1
2018-10,FR,2.3
2018-11,FR,2.0
2018-12,FR,2.7
2019-01,FR,2.9
2019-02,FR,3.1
2019-03,FR,2.3
2019-04,FR,2.4
2019-05,FR,2.1
2019-06,FR,2.5
2019-07,FR,3.1
2019-08,FR,3.4
2019-09,FR,2.1
2019-10,FR,1.8
2019-11,FR,2.2
2019-12,FR,2.2
2020-01,FR,2.1
2020-02,FR,1.9
2020-03,FR,2.2
2020-04,FR,4.5
2020-05,FR,4.3
2020-06,FR,3.1
2020-07,FR,1.2
2020-08,FR,0.9
2020-09,FR,1.0
2020-10,FR,1.8
2020-11,FR,2.4
2020-12,FR,1.3
2021-01,FR,1.1
2021-02,FR,0.9
2021-03,FR,1.0
2021-04,FR,-0.6
2021-05,FR,-0.5
2021-06,FR,-0.3
2021-07,FR,1.0
2021-08,FR,1.5
2021-09,FR,1.2
2021-10,FR,0.7
2021-11,FR,0.4
2021-12,FR,1.5
2022-01,FR,1.8
2022-02,FR,2.5
2022-03,FR,3.4
2022-04,FR,4.3
2022-05,FR,4.6
2022-06,FR,6.4
2022-07,FR,7.3
2022-08,FR,8.5
2022-09,FR,10.8
2022-10,FR,13.2
2022-11,FR,13.2
2022-12,FR,13.0
2023-01,FR,14.4
2023-02,FR,16.0
2023-03,FR,17.1
2023-04,FR,15.9
2023-05,FR,15.0
2023-06,FR,14.3
2023-07,FR,13.2
2023-08,FR,11.6
2023-09,FR,9.9
2023-10,FR,7.8
2023-11,FR,7.8
2023-12,FR,7.4
2018-01,IT,1.3
2018-02,IT,-1.0
2018-03,IT,0.5
2018-04,IT,1.3
2018-05,IT,1.8
2018-06,IT,2.4
2018-07,IT,2.4
2018-08,IT,2.1
2018-09,IT,1.6
2018-10,IT,0.7
2018-11,IT,0.8
2018-12,IT,0.7
2019-01,IT,0.5
2019-02,IT,2.0
2019-03,IT,1.0
2019-04,IT,0.3
2019-05,IT,0.5
2019-06,IT,0.3
2019-07,IT,0.9
2019-08,IT,0.9
2019-09,IT,0.7
2019-10,IT,0.8
2019-11,IT,0.9
2019-12,IT,0.9
2020-01,IT,0.9
2020-02,IT,0.5
2020-03,IT,1.4
2020-04,IT,3.3
2020-05,IT,2.8
2020-06,IT,2.7
2020-07,IT,1.6
2020-08,IT,1.2
2020-09,IT,1.4
2020-10,IT,1.7
2020-11,IT,1.6
2020-12,IT,0.9
2021-01,IT,0.5
2021-02,IT,0.3
2021-03,IT,0.0
2021-04,IT,-0.6
2021-05,IT,-0.8
2021-06,IT,-0.6
2021-07,IT,0.1
2021-08,IT,0.9
2021-09,IT,1.2
2021-10,IT,1.2
2021-11,IT,1.5
2021-12,IT,2.9
2022-01,IT,3.9
2022-02,IT,5.1
2022-03,IT,6.1
2022-04,IT,6.8
2022-05,IT,7.7
2022-06,IT,9.4
2022-07,IT,10.2
2022-08,IT,10.8
2022-09,IT,12.1
2022-10,IT,13.8
2022-11,IT,13.8
2022-12,IT,13.3
2023-01,IT,12.6
2023-02,IT,13.5
2023-03,IT,13.2
2023-04,IT,12.2
2023-05,IT,11.8
2023-06,IT,11.1
2023-07,IT,11.0
2023-08,IT,10.1
2023-09,IT,8.8
2023-10,IT,6.7
2023-11,IT,6.2
2023-12,IT,6.1
2018-01,DE,1.4
2018-02,DE,1.5
2018-03,DE,1.3
2018-04,DE,1.8
2018-05,DE,1.6
2018-06,DE,1.7
2018-07,DE,1.5
2018-08,DE,1.9
2018-09,DE,1.9
2018-10,DE,2.0
2018-11,DE,2.2
2018-12,DE,2.2
2019-01,DE,2.2
2019-02,DE,2.3
2019-03,DE,2.7
2019-04,DE,2.6
2019-05,DE,2.7
2019-06,DE,2.7
2019-07,DE,3.2
2019-08,DE,3.0
2019-09,DE,3.0
2019-10,DE,2.8
2019-11,DE,2.3
2019-12,DE,2.5
2020-01,DE,2.6
2020-02,DE,2.3
2020-03,DE,2.1
2020-04,DE,2.3
2020-05,DE,2.0
2020-06,DE,2.4
2020-07,DE,0.0
2020-08,DE,0.0
2020-09,DE,-0.2
2020-10,DE,-0.3
2020-11,DE,0.1
2020-12,DE,-0.2
2021-01,DE,1.3
